sales_id,esp_id,emp_id,year,week,quantity
665,ESP_002,EMP244,2020,W40,5
666,ESP_002,EMP244,2020,W41,4
667,ESP_002,EMP244,2020,W42,2
668,ESP_002,EMP244,2020,W43,3
669,ESP_002,EMP244,2020,W44,3
670,ESP_002,EMP244,2020,W45,5
671,ESP_002,EMP244,2020,W46,6
672,ESP_002,EMP244,2020,W47,5
673,ESP_002,EMP244,2020,W48,5
674,ESP_002,EMP244,2020,W49,2
675,ESP_002,EMP244,2020,W50,2
676,ESP_002,EMP244,2020,W51,1
677,ESP_002,EMP244,2021,W0,3
678,ESP_002,EMP244,2021,W1,4
679,ESP_002,EMP244,2021,W2,3
680,ESP_002,EMP244,2021,W3,5
681,ESP_002,EMP244,2021,W4,8
682,ESP_002,EMP244,2021,W5,11
683,ESP_002,EMP244,2021,W6,9
684,ESP_002,EMP244,2021,W7,10
685,ESP_002,EMP244,2021,W8,13
686,ESP_002,EMP244,2021,W9,7
687,ESP_002,EMP244,2021,W10,7
688,ESP_002,EMP244,2021,W11,3
689,ESP_002,EMP244,2021,W12,4
690,ESP_002,EMP244,2021,W13,5
691,ESP_002,EMP244,2021,W14,3
692,ESP_002,EMP244,2021,W15,4
693,ESP_002,EMP244,2021,W16,5
694,ESP_002,EMP244,2021,W17,6
695,ESP_002,EMP244,2021,W18,7
696,ESP_002,EMP244,2021,W19,5
697,ESP_002,EMP244,2021,W20,7
698,ESP_002,EMP244,2021,W21,7
699,ESP_002,EMP244,2021,W22,15
700,ESP_002,EMP244,2021,W23,8
701,ESP_002,EMP244,2021,W24,10
702,ESP_002,EMP244,2021,W25,10
703,ESP_002,EMP244,2021,W26,6
704,ESP_002,EMP244,2021,W27,7
705,ESP_002,EMP244,2021,W28,6
706,ESP_002,EMP244,2021,W29,6
707,ESP_002,EMP244,2021,W30,6
708,ESP_002,EMP244,2021,W31,8
709,ESP_002,EMP244,2021,W32,12
710,ESP_002,EMP244,2021,W33,12
711,ESP_002,EMP244,2021,W34,8
712,ESP_002,EMP244,2021,W35,7
713,ESP_002,EMP244,2021,W36,10
714,ESP_002,EMP244,2021,W37,10
715,ESP_002,EMP244,2021,W38,10
716,ESP_002,EMP244,2021,W39,6
717,ESP_002,EMP244,2021,W40,4
718,ESP_002,EMP244,2021,W41,4
719,ESP_002,EMP244,2021,W42,4
720,ESP_002,EMP244,2021,W43,3
721,ESP_002,EMP244,2021,W44,3
722,ESP_002,EMP244,2021,W45,3
723,ESP_002,EMP244,2021,W46,3
724,ESP_002,EMP244,2021,W47,4
725,ESP_002,EMP244,2021,W48,2
726,ESP_002,EMP244,2021,W49,3
727,ESP_002,EMP244,2021,W50,2
728,ESP_002,EMP244,2021,W51,0
729,ESP_002,EMP256,2020,W0,1
730,ESP_002,EMP256,2020,W1,0
731,ESP_002,EMP256,2020,W2,0
732,ESP_002,EMP256,2020,W3,1
733,ESP_002,EMP256,2020,W4,1
734,ESP_002,EMP256,2020,W5,1
735,ESP_002,EMP256,2020,W6,1
736,ESP_002,EMP256,2020,W7,0
737,ESP_002,EMP256,2020,W8,0
738,ESP_002,EMP256,2020,W9,0
739,ESP_002,EMP256,2020,W10,1
740,ESP_002,EMP256,2020,W11,1
741,ESP_002,EMP256,2020,W12,1
742,ESP_002,EMP256,2020,W13,1
743,ESP_002,EMP256,2020,W14,0
744,ESP_002,EMP256,2020,W15,0
745,ESP_002,EMP256,2020,W16,0
746,ESP_002,EMP256,2020,W17,0
747,ESP_002,EMP256,2020,W18,0
748,ESP_002,EMP256,2020,W19,0
749,ESP_002,EMP256,2020,W20,0
750,ESP_002,EMP256,2020,W21,0
751,ESP_002,EMP256,2020,W22,1
752,ESP_002,EMP256,2020,W23,1
753,ESP_002,EMP256,2020,W24,2
754,ESP_002,EMP256,2020,W25,3
755,ESP_002,EMP256,2020,W26,1
756,ESP_002,EMP256,2020,W27,1
757,ESP_002,EMP256,2020,W28,1
758,ESP_002,EMP256,2020,W29,0
759,ESP_002,EMP256,2020,W30,1
760,ESP_002,EMP256,2020,W31,0
761,ESP_002,EMP256,2020,W32,2
762,ESP_002,EMP256,2020,W33,3
763,ESP_002,EMP256,2020,W34,3
764,ESP_002,EMP256,2020,W35,3
765,ESP_002,EMP256,2020,W36,2
766,ESP_002,EMP256,2020,W37,3
767,ESP_002,EMP256,2020,W38,1
768,ESP_002,EMP256,2020,W39,0
769,ESP_002,EMP256,2020,W40,0
770,ESP_002,EMP256,2020,W41,0
771,ESP_002,EMP256,2020,W42,0
772,ESP_002,EMP256,2020,W43,0
773,ESP_002,EMP256,2020,W44,0
774,ESP_002,EMP256,2020,W45,0
775,ESP_002,EMP256,2020,W46,0
776,ESP_002,EMP256,2020,W47,0
777,ESP_002,EMP256,2020,W48,0
778,ESP_002,EMP256,2020,W49,0
779,ESP_002,EMP256,2020,W50,0
780,ESP_002,EMP256,2020,W51,0
781,ESP_002,EMP256,2021,W0,0
782,ESP_002,EMP256,2021,W1,0
783,ESP_002,EMP256,2021,W2,0
784,ESP_002,EMP256,2021,W3,1
785,ESP_002,EMP256,2021,W4,2
786,ESP_002,EMP256,2021,W5,1
787,ESP_002,EMP256,2021,W6,1
788,ESP_002,EMP256,2021,W7,1
789,ESP_002,EMP256,2021,W8,0
790,ESP_002,EMP256,2021,W9,0
791,ESP_002,EMP256,2021,W10,0
792,ESP_002,EMP256,2021,W11,0
793,ESP_002,EMP256,2021,W12,0
794,ESP_002,EMP256,2021,W13,0
795,ESP_002,EMP256,2021,W14,0
796,ESP_002,EMP256,2021,W15,0
797,ESP_002,EMP256,2021,W16,0
798,ESP_002,EMP256,2021,W17,0
799,ESP_002,EMP256,2021,W18,0
800,ESP_002,EMP256,2021,W19,0
801,ESP_002,EMP256,2021,W20,1
802,ESP_002,EMP256,2021,W21,0
803,ESP_002,EMP256,2021,W22,1
804,ESP_002,EMP256,2021,W23,1
805,ESP_002,EMP256,2021,W24,2
806,ESP_002,EMP256,2021,W25,2
807,ESP_002,EMP256,2021,W26,2
808,ESP_002,EMP256,2021,W27,2
809,ESP_002,EMP256,2021,W28,2
810,ESP_002,EMP256,2021,W29,2
811,ESP_002,EMP256,2021,W30,1
812,ESP_002,EMP256,2021,W31,2
813,ESP_002,EMP256,2021,W32,4
814,ESP_002,EMP256,2021,W33,3
815,ESP_002,EMP256,2021,W34,2
816,ESP_002,EMP256,2021,W35,1
817,ESP_002,EMP256,2021,W36,1
818,ESP_002,EMP256,2021,W37,0
819,ESP_002,EMP256,2021,W38,0
820,ESP_002,EMP256,2021,W39,0
821,ESP_002,EMP256,2021,W40,0
822,ESP_002,EMP256,2021,W41,0
823,ESP_002,EMP256,2021,W42,0
824,ESP_002,EMP256,2021,W43,0
825,ESP_002,EMP256,2021,W44,0
826,ESP_002,EMP256,2021,W45,0
827,ESP_002,EMP256,2021,W46,0
828,ESP_002,EMP256,2021,W47,0
829,ESP_002,EMP256,2021,W48,0
830,ESP_002,EMP256,2021,W49,0
831,ESP_002,EMP256,2021,W50,0
832,ESP_002,EMP256,2021,W51,0
833,ESP_002,EMP267,2020,W0,1
834,ESP_002,EMP267,2020,W1,1
835,ESP_002,EMP267,2020,W2,2
836,ESP_002,EMP267,2020,W3,5
837,ESP_002,EMP267,2020,W4,8
838,ESP_002,EMP267,2020,W5,7
839,ESP_002,EMP267,2020,W6,4
840,ESP_002,EMP267,2020,W7,7
841,ESP_002,EMP267,2020,W8,9
842,ESP_002,EMP267,2020,W9,6
843,ESP_002,EMP267,2020,W10,7
844,ESP_002,EMP267,2020,W11,6
845,ESP_002,EMP267,2020,W12,6
846,ESP_002,EMP267,2020,W13,5
847,ESP_002,EMP267,2020,W14,5
848,ESP_002,EMP267,2020,W15,6
849,ESP_002,EMP267,2020,W16,6
850,ESP_002,EMP267,2020,W17,6
851,ESP_002,EMP267,2020,W18,7
852,ESP_002,EMP267,2020,W19,3
853,ESP_002,EMP267,2020,W20,1
854,ESP_002,EMP267,2020,W21,3
855,ESP_002,EMP267,2020,W22,3
856,ESP_002,EMP267,2020,W23,6
857,ESP_002,EMP267,2020,W24,4
858,ESP_002,EMP267,2020,W25,5
859,ESP_002,EMP267,2020,W26,4
860,ESP_002,EMP267,2020,W27,7
861,ESP_002,EMP267,2020,W28,10
862,ESP_002,EMP267,2020,W29,5
863,ESP_002,EMP267,2020,W30,9
864,ESP_002,EMP267,2020,W31,5
865,ESP_002,EMP267,2020,W32,7
866,ESP_002,EMP267,2020,W33,9
867,ESP_002,EMP267,2020,W34,6
868,ESP_002,EMP267,2020,W35,2
869,ESP_002,EMP267,2020,W36,3
870,ESP_002,EMP267,2020,W37,3
871,ESP_002,EMP267,2020,W38,3
872,ESP_002,EMP267,2020,W39,0
873,ESP_002,EMP267,2020,W40,0
874,ESP_002,EMP267,2020,W41,0
875,ESP_002,EMP267,2020,W42,0
876,ESP_002,EMP267,2020,W43,1
877,ESP_002,EMP267,2020,W44,1
878,ESP_002,EMP267,2020,W45,2
879,ESP_002,EMP267,2020,W46,3
880,ESP_002,EMP267,2020,W47,2
881,ESP_002,EMP267,2020,W48,3
882,ESP_002,EMP267,2020,W49,2
883,ESP_002,EMP267,2020,W50,1
884,ESP_002,EMP267,2020,W51,0
885,ESP_002,EMP267,2021,W0,0
886,ESP_002,EMP267,2021,W1,2
887,ESP_002,EMP267,2021,W2,0
888,ESP_002,EMP267,2021,W3,1
889,ESP_002,EMP267,2021,W4,0
890,ESP_002,EMP267,2021,W5,5
891,ESP_002,EMP267,2021,W6,13
892,ESP_002,EMP267,2021,W7,14
893,ESP_002,EMP267,2021,W8,31
894,ESP_002,EMP267,2021,W9,18
895,ESP_002,EMP267,2021,W10,10
896,ESP_002,EMP267,2021,W11,3
897,ESP_002,EMP267,2021,W12,0
898,ESP_002,EMP267,2021,W13,0
899,ESP_002,EMP267,2021,W14,0
900,ESP_002,EMP267,2021,W15,1
901,ESP_002,EMP267,2021,W16,1
902,ESP_002,EMP267,2021,W17,1
903,ESP_002,EMP267,2021,W18,1
904,ESP_002,EMP267,2021,W19,1
905,ESP_002,EMP267,2021,W20,1
906,ESP_002,EMP267,2021,W21,3
907,ESP_002,EMP267,2021,W22,7
908,ESP_002,EMP267,2021,W23,5
909,ESP_002,EMP267,2021,W24,7
910,ESP_002,EMP267,2021,W25,5
911,ESP_002,EMP267,2021,W26,16
912,ESP_002,EMP267,2021,W27,12
913,ESP_002,EMP267,2021,W28,14
914,ESP_002,EMP267,2021,W29,11
915,ESP_002,EMP267,2021,W30,4
916,ESP_002,EMP267,2021,W31,7
917,ESP_002,EMP267,2021,W32,4
918,ESP_002,EMP267,2021,W33,4
919,ESP_002,EMP267,2021,W34,4
920,ESP_002,EMP267,2021,W35,3
921,ESP_002,EMP267,2021,W36,3
922,ESP_002,EMP267,2021,W37,5
923,ESP_002,EMP267,2021,W38,3
924,ESP_002,EMP267,2021,W39,0
925,ESP_002,EMP267,2021,W40,0
926,ESP_002,EMP267,2021,W41,1
927,ESP_002,EMP267,2021,W42,2
928,ESP_002,EMP267,2021,W43,2
929,ESP_002,EMP267,2021,W44,2
930,ESP_002,EMP267,2021,W45,3
931,ESP_002,EMP267,2021,W46,3
932,ESP_002,EMP267,2021,W47,2
933,ESP_002,EMP267,2021,W48,2
934,ESP_002,EMP267,2021,W49,2
935,ESP_002,EMP267,2021,W50,1
936,ESP_002,EMP267,2021,W51,0
937,ESP_002,EMP290,2020,W0,0
938,ESP_002,EMP290,2020,W1,0
939,ESP_002,EMP290,2020,W2,0
940,ESP_002,EMP290,2020,W3,0
941,ESP_002,EMP290,2020,W4,0
942,ESP_002,EMP290,2020,W5,0
943,ESP_002,EMP290,2020,W6,0
944,ESP_002,EMP290,2020,W7,0
945,ESP_002,EMP290,2020,W8,0
946,ESP_002,EMP290,2020,W9,0
947,ESP_002,EMP290,2020,W10,0
948,ESP_002,EMP290,2020,W11,0
949,ESP_002,EMP290,2020,W12,0
950,ESP_002,EMP290,2020,W13,0
951,ESP_002,EMP290,2020,W14,0
952,ESP_002,EMP290,2020,W15,0
953,ESP_002,EMP290,2020,W16,0
954,ESP_002,EMP290,2020,W17,0
955,ESP_002,EMP290,2020,W18,0
956,ESP_002,EMP290,2020,W19,0
957,ESP_002,EMP290,2020,W20,1
958,ESP_002,EMP290,2020,W21,1
959,ESP_002,EMP290,2020,W22,0
960,ESP_002,EMP290,2020,W23,0
961,ESP_002,EMP290,2020,W24,0
962,ESP_002,EMP290,2020,W25,0
963,ESP_002,EMP290,2020,W26,1
964,ESP_002,EMP290,2020,W27,1
965,ESP_002,EMP290,2020,W28,2
966,ESP_002,EMP290,2020,W29,0
967,ESP_002,EMP290,2020,W30,1
968,ESP_002,EMP290,2020,W31,0
969,ESP_002,EMP290,2020,W32,0
970,ESP_002,EMP290,2020,W33,1
971,ESP_002,EMP290,2020,W34,0
972,ESP_002,EMP290,2020,W35,0
973,ESP_002,EMP290,2020,W36,0
974,ESP_002,EMP290,2020,W37,0
975,ESP_002,EMP290,2020,W38,0
976,ESP_002,EMP290,2020,W39,0
977,ESP_002,EMP290,2020,W40,0
978,ESP_002,EMP290,2020,W41,0
979,ESP_002,EMP290,2020,W42,0
980,ESP_002,EMP290,2020,W43,0
981,ESP_002,EMP290,2020,W44,0
982,ESP_002,EMP290,2020,W45,0
983,ESP_002,EMP290,2020,W46,0
984,ESP_002,EMP290,2020,W47,0
985,ESP_002,EMP290,2020,W48,0
986,ESP_002,EMP290,2020,W49,0
987,ESP_002,EMP290,2020,W50,0
988,ESP_002,EMP290,2020,W51,0
989,ESP_002,EMP290,2021,W0,0
990,ESP_002,EMP290,2021,W1,0
991,ESP_002,EMP290,2021,W2,0
992,ESP_002,EMP290,2021,W3,0
993,ESP_002,EMP290,2021,W4,0
994,ESP_002,EMP290,2021,W5,0
995,ESP_002,EMP290,2021,W6,0
996,ESP_002,EMP290,2021,W7,0
997,ESP_002,EMP290,2021,W8,0
998,ESP_002,EMP290,2021,W9,0
999,ESP_002,EMP290,2021,W10,0
1000,ESP_002,EMP290,2021,W11,0
1001,ESP_002,EMP290,2021,W12,0
1002,ESP_002,EMP290,2021,W13,0
1003,ESP_002,EMP290,2021,W14,0
1004,ESP_002,EMP290,2021,W15,0
1005,ESP_002,EMP290,2021,W16,0
1006,ESP_002,EMP290,2021,W17,0
1007,ESP_002,EMP290,2021,W18,0
1008,ESP_002,EMP290,2021,W19,0
1009,ESP_002,EMP290,2021,W20,0
1010,ESP_002,EMP290,2021,W21,0
1011,ESP_002,EMP290,2021,W22,1
1012,ESP_002,EMP290,2021,W23,0
1013,ESP_002,EMP290,2021,W24,1
1014,ESP_002,EMP290,2021,W25,1
1015,ESP_002,EMP290,2021,W26,0
1016,ESP_002,EMP290,2021,W27,0
1017,ESP_002,EMP290,2021,W28,0
1018,ESP_002,EMP290,2021,W29,0
1019,ESP_002,EMP290,2021,W30,0
1020,ESP_002,EMP290,2021,W31,0
1021,ESP_002,EMP290,2021,W32,1
1022,ESP_002,EMP290,2021,W33,1
1023,ESP_002,EMP290,2021,W34,0
1024,ESP_002,EMP290,2021,W35,0
1025,ESP_002,EMP290,2021,W36,0
1026,ESP_002,EMP290,2021,W37,0
1027,ESP_002,EMP290,2021,W38,0
1028,ESP_002,EMP290,2021,W39,0
1029,ESP_002,EMP290,2021,W40,0
1030,ESP_002,EMP290,2021,W41,0
1031,ESP_002,EMP290,2021,W42,0
1032,ESP_002,EMP290,2021,W43,0
1033,ESP_002,EMP290,2021,W44,0
1034,ESP_002,EMP290,2021,W45,0
1035,ESP_002,EMP290,2021,W46,0
1036,ESP_002,EMP290,2021,W47,0
1037,ESP_002,EMP290,2021,W48,0
1038,ESP_002,EMP290,2021,W49,0
1039,ESP_002,EMP290,2021,W50,0
1040,ESP_002,EMP290,2021,W51,0
1041,ESP_003,EMP234,2020,W0,3
1042,ESP_003,EMP234,2020,W1,4
1043,ESP_003,EMP234,2020,W2,3
1044,ESP_003,EMP234,2020,W3,6
1045,ESP_003,EMP234,2020,W4,6
1046,ESP_003,EMP234,2020,W5,7
1047,ESP_003,EMP234,2020,W6,8
1048,ESP_003,EMP234,2020,W7,10
1049,ESP_003,EMP234,2020,W8,7
1050,ESP_003,EMP234,2020,W9,4
1051,ESP_003,EMP234,2020,W10,4
1052,ESP_003,EMP234,2020,W11,1
1053,ESP_003,EMP234,2020,W12,0
1054,ESP_003,EMP234,2020,W13,1
1055,ESP_003,EMP234,2020,W14,1
1056,ESP_003,EMP234,2020,W15,3
1057,ESP_003,EMP234,2020,W16,5
1058,ESP_003,EMP234,2020,W17,3
1059,ESP_003,EMP234,2020,W18,7
1060,ESP_003,EMP234,2020,W19,5
1061,ESP_003,EMP234,2020,W20,5
1062,ESP_003,EMP234,2020,W21,7
1063,ESP_003,EMP234,2020,W22,11
1064,ESP_003,EMP234,2020,W23,10
1065,ESP_003,EMP234,2020,W24,10
1066,ESP_003,EMP234,2020,W25,6
1067,ESP_003,EMP234,2020,W26,6
1068,ESP_003,EMP234,2020,W27,6
1069,ESP_003,EMP234,2020,W28,5
1070,ESP_003,EMP234,2020,W29,4
1071,ESP_003,EMP234,2020,W30,6
1072,ESP_003,EMP234,2020,W31,7
1073,ESP_003,EMP234,2020,W32,14
1074,ESP_003,EMP234,2020,W33,13
1075,ESP_003,EMP234,2020,W34,8
1076,ESP_003,EMP234,2020,W35,6
1077,ESP_003,EMP234,2020,W36,5
1078,ESP_003,EMP234,2020,W37,7
1079,ESP_003,EMP234,2020,W38,4
1080,ESP_003,EMP234,2020,W39,2
1081,ESP_003,EMP234,2020,W40,2
1082,ESP_003,EMP234,2020,W41,1
1083,ESP_003,EMP234,2020,W42,1
1084,ESP_003,EMP234,2020,W43,1
1085,ESP_003,EMP234,2020,W44,0
1086,ESP_003,EMP234,2020,W45,0
1087,ESP_003,EMP234,2020,W46,0
1088,ESP_003,EMP234,2020,W47,0
1089,ESP_003,EMP234,2020,W48,0
1090,ESP_003,EMP234,2020,W49,0
1091,ESP_003,EMP234,2020,W50,0
1092,ESP_003,EMP234,2020,W51,0
1093,ESP_003,EMP234,2021,W0,0
1094,ESP_003,EMP234,2021,W1,0
1095,ESP_003,EMP234,2021,W2,0
1096,ESP_003,EMP234,2021,W3,3
1097,ESP_003,EMP234,2021,W4,3
1098,ESP_003,EMP234,2021,W5,4
1099,ESP_003,EMP234,2021,W6,4
1100,ESP_003,EMP234,2021,W7,8
1101,ESP_003,EMP234,2021,W8,7
1102,ESP_003,EMP234,2021,W9,6
1103,ESP_003,EMP234,2021,W10,5
1104,ESP_003,EMP234,2021,W11,3
1105,ESP_003,EMP234,2021,W12,2
1106,ESP_003,EMP234,2021,W13,2
1107,ESP_003,EMP234,2021,W14,3
1108,ESP_003,EMP234,2021,W15,7
1109,ESP_003,EMP234,2021,W16,6
1110,ESP_003,EMP234,2021,W17,6
1111,ESP_003,EMP234,2021,W18,9
1112,ESP_003,EMP234,2021,W19,7
1113,ESP_003,EMP234,2021,W20,9
1114,ESP_003,EMP234,2021,W21,10
1115,ESP_003,EMP234,2021,W22,9
1116,ESP_003,EMP234,2021,W23,8
1117,ESP_003,EMP234,2021,W24,10
1118,ESP_003,EMP234,2021,W25,6
1119,ESP_003,EMP234,2021,W26,6
1120,ESP_003,EMP234,2021,W27,6
1121,ESP_003,EMP234,2021,W28,6
1122,ESP_003,EMP234,2021,W29,6
1123,ESP_003,EMP234,2021,W30,5
1124,ESP_003,EMP234,2021,W31,3
1125,ESP_003,EMP234,2021,W32,7
1126,ESP_003,EMP234,2021,W33,7
1127,ESP_003,EMP234,2021,W34,7
1128,ESP_003,EMP234,2021,W35,4
1129,ESP_003,EMP234,2021,W36,5
1130,ESP_003,EMP234,2021,W37,9
1131,ESP_003,EMP234,2021,W38,9
1132,ESP_003,EMP234,2021,W39,3
1133,ESP_003,EMP234,2021,W40,2
1134,ESP_003,EMP234,2021,W41,2
1135,ESP_003,EMP234,2021,W42,1
1136,ESP_003,EMP234,2021,W43,1
1137,ESP_003,EMP234,2021,W44,1
1138,ESP_003,EMP234,2021,W45,2
1139,ESP_003,EMP234,2021,W46,2
1140,ESP_003,EMP234,2021,W47,1
1141,ESP_003,EMP234,2021,W48,1
1142,ESP_003,EMP234,2021,W49,1
1143,ESP_003,EMP234,2021,W50,0
1144,ESP_003,EMP234,2021,W51,0
1145,ESP_003,EMP244,2020,W0,2
1146,ESP_003,EMP244,2020,W1,6
1147,ESP_003,EMP244,2020,W2,4
1148,ESP_003,EMP244,2020,W3,7
1149,ESP_003,EMP244,2020,W4,9
1150,ESP_003,EMP244,2020,W5,10
1151,ESP_003,EMP244,2020,W6,14
1152,ESP_003,EMP244,2020,W7,12
1153,ESP_003,EMP244,2020,W8,13
1154,ESP_003,EMP244,2020,W9,6
1155,ESP_003,EMP244,2020,W10,5
1156,ESP_003,EMP244,2020,W11,3
1157,ESP_003,EMP244,2020,W12,3
1158,ESP_003,EMP244,2020,W13,3
1159,ESP_003,EMP244,2020,W14,3
1160,ESP_003,EMP244,2020,W15,6
1161,ESP_003,EMP244,2020,W16,8
1162,ESP_003,EMP244,2020,W17,6
1163,ESP_003,EMP244,2020,W18,9
1164,ESP_003,EMP244,2020,W19,7
1165,ESP_003,EMP244,2020,W20,9
1166,ESP_003,EMP244,2020,W21,9
1167,ESP_003,EMP244,2020,W22,13
1168,ESP_003,EMP244,2020,W23,10
1169,ESP_003,EMP244,2020,W24,10
1170,ESP_003,EMP244,2020,W25,7
1171,ESP_003,EMP244,2020,W26,6
1172,ESP_003,EMP244,2020,W27,7
1173,ESP_003,EMP244,2020,W28,6
1174,ESP_003,EMP244,2020,W29,7
1175,ESP_003,EMP244,2020,W30,5
1176,ESP_003,EMP244,2020,W31,5
1177,ESP_003,EMP244,2020,W32,7
1178,ESP_003,EMP244,2020,W33,8
1179,ESP_003,EMP244,2020,W34,6
1180,ESP_003,EMP244,2020,W35,7
1181,ESP_003,EMP244,2020,W36,9
1182,ESP_003,EMP244,2020,W37,10
1183,ESP_003,EMP244,2020,W38,6
1184,ESP_003,EMP244,2020,W39,5
1185,ESP_003,EMP244,2020,W40,7
1186,ESP_003,EMP244,2020,W41,5
1187,ESP_003,EMP244,2020,W42,5
1188,ESP_003,EMP244,2020,W43,5
1189,ESP_003,EMP244,2020,W44,3
1190,ESP_003,EMP244,2020,W45,3
1191,ESP_003,EMP244,2020,W46,4
1192,ESP_003,EMP244,2020,W47,4
1193,ESP_003,EMP244,2020,W48,3
1194,ESP_003,EMP244,2020,W49,4
1195,ESP_003,EMP244,2020,W50,2
1196,ESP_003,EMP244,2020,W51,0
1197,ESP_003,EMP244,2021,W0,3
1198,ESP_003,EMP244,2021,W1,3
1199,ESP_003,EMP244,2021,W2,5
1200,ESP_003,EMP244,2021,W3,8
1201,ESP_003,EMP244,2021,W4,12
1202,ESP_003,EMP244,2021,W5,11
1203,ESP_003,EMP244,2021,W6,13
1204,ESP_003,EMP244,2021,W7,8
1205,ESP_003,EMP244,2021,W8,13
1206,ESP_003,EMP244,2021,W9,12
1207,ESP_003,EMP244,2021,W10,5
1208,ESP_003,EMP244,2021,W11,6
1209,ESP_003,EMP244,2021,W12,4
1210,ESP_003,EMP244,2021,W13,5
1211,ESP_003,EMP244,2021,W14,3
1212,ESP_003,EMP244,2021,W15,6
1213,ESP_003,EMP244,2021,W16,6
1214,ESP_003,EMP244,2021,W17,5
1215,ESP_003,EMP244,2021,W18,7
1216,ESP_003,EMP244,2021,W19,9
1217,ESP_003,EMP244,2021,W20,9
1218,ESP_003,EMP244,2021,W21,9
1219,ESP_003,EMP244,2021,W22,11
1220,ESP_003,EMP244,2021,W23,15
1221,ESP_003,EMP244,2021,W24,10
1222,ESP_003,EMP244,2021,W25,5
1223,ESP_003,EMP244,2021,W26,7
1224,ESP_003,EMP244,2021,W27,8
1225,ESP_003,EMP244,2021,W28,10
1226,ESP_003,EMP244,2021,W29,6
1227,ESP_003,EMP244,2021,W30,8
1228,ESP_003,EMP244,2021,W31,9
1229,ESP_003,EMP244,2021,W32,8
1230,ESP_003,EMP244,2021,W33,7
1231,ESP_003,EMP244,2021,W34,8
1232,ESP_003,EMP244,2021,W35,8
1233,ESP_003,EMP244,2021,W36,6
1234,ESP_003,EMP244,2021,W37,9
1235,ESP_003,EMP244,2021,W38,4
1236,ESP_003,EMP244,2021,W39,4
1237,ESP_003,EMP244,2021,W40,5
1238,ESP_003,EMP244,2021,W41,5
1239,ESP_003,EMP244,2021,W42,4
1240,ESP_003,EMP244,2021,W43,2
1241,ESP_003,EMP244,2021,W44,4
1242,ESP_003,EMP244,2021,W45,2
1243,ESP_003,EMP244,2021,W46,4
1244,ESP_003,EMP244,2021,W47,4
1245,ESP_003,EMP244,2021,W48,4
1246,ESP_003,EMP244,2021,W49,1
1247,ESP_003,EMP244,2021,W50,2
1248,ESP_003,EMP244,2021,W51,1
1249,ESP_003,EMP256,2020,W0,1
1250,ESP_003,EMP256,2020,W1,1
1251,ESP_003,EMP256,2020,W2,2
1252,ESP_003,EMP256,2020,W3,3
1253,ESP_003,EMP256,2020,W4,3
1254,ESP_003,EMP256,2020,W5,5
1255,ESP_003,EMP256,2020,W6,3
1256,ESP_003,EMP256,2020,W7,3
1257,ESP_003,EMP256,2020,W8,1
1258,ESP_003,EMP256,2020,W9,1
1259,ESP_003,EMP256,2020,W10,1
1260,ESP_003,EMP256,2020,W11,3
1261,ESP_003,EMP256,2020,W12,2
1262,ESP_003,EMP256,2020,W13,2
1263,ESP_003,EMP256,2020,W14,2
1264,ESP_003,EMP256,2020,W15,1
1265,ESP_003,EMP256,2020,W16,1
1266,ESP_003,EMP256,2020,W17,1
1267,ESP_003,EMP256,2020,W18,1
1268,ESP_003,EMP256,2020,W19,1
1269,ESP_003,EMP256,2020,W20,1
1270,ESP_003,EMP256,2020,W21,1
1271,ESP_003,EMP256,2020,W22,3
1272,ESP_003,EMP256,2020,W23,3
1273,ESP_003,EMP256,2020,W24,2
1274,ESP_003,EMP256,2020,W25,2
1275,ESP_003,EMP256,2020,W26,2
1276,ESP_003,EMP256,2020,W27,1
1277,ESP_003,EMP256,2020,W28,2
1278,ESP_003,EMP256,2020,W29,2
1279,ESP_003,EMP256,2020,W30,1
1280,ESP_003,EMP256,2020,W31,2
1281,ESP_003,EMP256,2020,W32,2
1282,ESP_003,EMP256,2020,W33,3
1283,ESP_003,EMP256,2020,W34,3
1284,ESP_003,EMP256,2020,W35,3
1285,ESP_003,EMP256,2020,W36,3
1286,ESP_003,EMP256,2020,W37,7
1287,ESP_003,EMP256,2020,W38,3
1288,ESP_003,EMP256,2020,W39,1
1289,ESP_003,EMP256,2020,W40,0
1290,ESP_003,EMP256,2020,W41,0
1291,ESP_003,EMP256,2020,W42,0
1292,ESP_003,EMP256,2020,W43,0
1293,ESP_003,EMP256,2020,W44,0
1294,ESP_003,EMP256,2020,W45,0
1295,ESP_003,EMP256,2020,W46,0
1296,ESP_003,EMP256,2020,W47,0
1297,ESP_003,EMP256,2020,W48,0
1298,ESP_003,EMP256,2020,W49,0
1299,ESP_003,EMP256,2020,W50,0
1300,ESP_003,EMP256,2020,W51,0
1301,ESP_003,EMP256,2021,W0,0
1302,ESP_003,EMP256,2021,W1,0
1303,ESP_003,EMP256,2021,W2,1
1304,ESP_003,EMP256,2021,W3,3
1305,ESP_003,EMP256,2021,W4,2
1306,ESP_003,EMP256,2021,W5,2
1307,ESP_003,EMP256,2021,W6,1
1308,ESP_003,EMP256,2021,W7,1
1309,ESP_003,EMP256,2021,W8,0
1310,ESP_003,EMP256,2021,W9,0
1311,ESP_003,EMP256,2021,W10,0
1312,ESP_003,EMP256,2021,W11,0
1313,ESP_003,EMP256,2021,W12,0
1314,ESP_003,EMP256,2021,W13,1
